policy_id,customer_id,product_line,sum_insured,annual_premium,deductible,start_date,end_date,duration_months,agent_id,channel,riders,renewal_status,lapse_flag,state
POL037473,CUST001681,Motor,1083022.0,24188.09,3235.7,2022-09-07,2023-09-02,12.0,AGT000012,Broker,None,Lapsed,True,Tamil Nadu
POL037474,CUST021695,Motor,266119.0,6015.27,1005.57,2020-02-18,2021-02-12,12.0,AGT000480,Online,Accidental Death,Cancelled,False,Gujarat
POL037475,CUST034055,Health,8324908.0,315489.98,53170.52,2023-03-10,2025-02-27,24.0,AGT000019,Bancassurance,Critical Illness,Active,False,Andhra Pradesh
POL037476,CUST025072,Travel,234111.0,11335.91,1924.44,2022-12-02,2025-11-16,36.0,AGT000117,Agent,Critical Illness,Renewed,False,Uttar Pradesh
POL037477,CUST001589,Motor,109781.0,3508.08,303.47,2023-09-29,2026-09-13,36.0,AGT000246,Broker,Critical Illness,Lapsed,False,Karnataka
POL037478,CUST028474,Health,2540824.0,98959.89,6052.51,2023-08-12,2025-08-01,24.0,AGT000079,Broker,Zero Dep,Active,False,Tamil Nadu
POL037479,CUST011520,Marine,9825863.0,250550.17,26878.46,2020-01-24,2022-01-13,24.0,AGT000206,Agent,None,Renewed,False,Haryana
POL037480,CUST022423,Marine,620583.0,9961.46,1641.65,2024-05-14,2026-05-04,24.0,AGT000349,Agent,Zero Dep,Active,False,Karnataka
POL037481,CUST020734,Health,92953.0,4088.89,759.31,2022-10-21,2023-10-16,12.0,AGT000352,Broker,None,Active,False,Maharashtra
POL037482,CUST018235,Home,236961.0,2448.66,151.46,2023-02-14,2024-02-09,12.0,AGT000249,Direct,None,Renewed,False,Uttar Pradesh
POL037483,CUST016792,Home,607020.0,6203.03,1167.4,2021-05-13,2022-05-08,12.0,AGT000051,Direct,Critical Illness,Renewed,False,Uttar Pradesh
POL037484,CUST031209,Health,115939.0,4291.58,709.52,2020-08-26,2022-08-16,24.0,AGT000500,Agent,Accidental Death,Active,False,Andhra Pradesh
POL037485,CUST043934,Motor,7012597.0,169536.17,13691.74,2023-04-21,2024-04-15,12.0,AGT000358,Online,Zero Dep,Lapsed,False,Delhi
POL037486,CUST044211,Home,494529.0,4122.39,416.39,2022-02-18,2023-02-13,12.0,AGT000137,Broker,Critical Illness,Active,False,Haryana
POL037487,CUST018657,Home,140672.0,1081.53,87.48,2021-06-24,2024-06-08,36.0,AGT000073,Direct,None,Active,False,West Bengal
POL037488,CUST019317,Health,985373.0,36148.42,7216.8,2023-05-17,2026-05-01,36.0,AGT000297,Agent,Accidental Death,Lapsed,False,Tamil Nadu
POL037489,CUST046043,Life,556387.0,8804.87,596.96,2021-08-20,2022-08-15,12.0,AGT000203,Online,Accidental Death,Renewed,False,Andhra Pradesh
POL037490,CUST020673,Motor,14438014.0,342389.65,28313.28,2021-05-07,2023-04-27,24.0,AGT000111,Direct,None,Lapsed,False,Jharkhand
POL037491,CUST022424,Motor,5330334.0,151336.25,19965.49,2023-01-29,2024-01-24,12.0,AGT000144,Bancassurance,None,Active,False,Rajasthan
POL037492,CUST007457,Health,5979480.0,192400.44,35038.72,2022-01-29,2023-01-24,12.0,AGT000426,Direct,None,Active,False,Tamil Nadu
POL037493,CUST032033,Health,106563.0,5061.79,351.31,2021-03-19,2022-03-14,12.0,AGT000498,Bancassurance,Zero Dep,Active,False,Uttar Pradesh
POL037494,CUST037764,Life,298940.0,5584.73,1045.25,2023-01-15,2024-01-10,12.0,AGT000488,Broker,None,Lapsed,False,Chhattisgarh
POL037495,CUST015263,Life,5900833.0,90511.22,15853.01,2024-03-02,2025-02-25,12.0,AGT000318,Agent,None,Renewed,False,Haryana
POL037496,CUST045549,Life,12617950.0,244888.13,26663.32,2021-08-03,2022-07-29,12.0,AGT000223,Agent,None,Active,False,Odisha
POL037497,CUST007312,Life,643507.0,8171.88,470.16,2020-01-08,2021-01-02,12.0,AGT000302,Agent,None,Active,False,Maharashtra
POL037498,CUST042804,Health,445349.0,22284.01,1563.58,2020-08-30,2021-08-25,12.0,AGT000331,Agent,Critical Illness,Renewed,False,Telangana
POL037499,CUST025776,Travel,182188.0,8883.13,787.5,2023-07-02,2024-06-26,12.0,AGT000137,Agent,None,Lapsed,True,Haryana
POL037500,CUST002931,Home,191840.0,1965.39,277.44,2022-10-26,2024-10-15,24.0,AGT000222,Direct,Critical Illness,Active,False,Jharkhand
POL037501,CUST038077,Travel,1275225.0,54414.18,4798.83,2021-10-11,2022-10-06,12.0,AGT000221,Bancassurance,Accidental Death,Renewed,False,Gujarat
POL037502,CUST027903,Motor,8351416.0,175939.09,31700.41,2022-09-11,2023-09-06,12.0,AGT000258,Online,None,Active,False,Gujarat
POL037503,CUST007653,Health,6959381.0,258979.88,38835.89,2020-07-27,2021-07-22,12.0,AGT000346,Direct,None,Renewed,False,Telangana
POL037504,CUST049908,Motor,2398721.0,63144.21,9458.89,2022-04-23,2023-04-18,12.0,AGT000149,Direct,None,Active,False,Kerala
POL037505,CUST015846,Travel,11580701.0,687810.65,84867.05,2021-02-23,2022-02-18,12.0,AGT000203,Broker,None,Cancelled,False,Uttar Pradesh
POL037506,CUST030473,Health,2255421.0,102400.41,19079.22,2022-02-03,2025-01-18,36.0,AGT000069,Direct,Accidental Death,Active,False,Kerala
POL037507,CUST012696,Marine,4306891.0,92258.83,10169.32,2023-07-29,2025-07-18,24.0,AGT000314,Direct,None,Active,False,Uttar Pradesh
POL037508,CUST035239,Health,2287345.0,103001.18,17592.52,2023-11-03,2024-10-28,12.0,AGT000008,Bancassurance,Critical Illness,Active,False,Odisha
POL037509,CUST001278,Life,10170429.0,155161.56,24737.8,2023-10-11,2024-10-05,12.0,AGT000388,Direct,Zero Dep,Renewed,False,Maharashtra
POL037510,CUST026534,Health,119661.0,5802.47,495.63,2020-06-11,2023-05-27,36.0,AGT000387,Broker,Critical Illness,Lapsed,False,Maharashtra
POL037511,CUST004250,Health,8965849.0,305236.54,32764.31,2024-05-10,2025-05-05,12.0,AGT000431,Direct,Accidental Death,Active,False,Andhra Pradesh
POL037512,CUST006252,Home,8367566.0,60831.33,4478.74,2023-10-16,2026-09-30,36.0,AGT000469,Direct,None,Active,False,Haryana
POL037513,CUST014991,Crop,146273.0,8979.1,956.33,2023-01-23,2026-01-07,36.0,AGT000319,Broker,None,Active,False,Gujarat
POL037514,CUST022153,Health,663279.0,28860.7,5123.64,2020-02-15,2021-02-09,12.0,AGT000321,Bancassurance,None,Renewed,False,West Bengal
POL037515,CUST030415,Motor,266577.0,8616.17,1601.92,2021-08-19,2022-08-14,12.0,AGT000421,Bancassurance,Accidental Death,Active,False,Karnataka
POL037516,CUST008062,Motor,131939.0,3879.71,326.27,2024-04-24,2027-04-09,36.0,AGT000124,Agent,Zero Dep,Active,False,Uttar Pradesh
POL037517,CUST007284,Motor,822102.0,19188.95,1937.4,2023-09-18,2025-09-07,24.0,AGT000060,Agent,None,Renewed,False,West Bengal
POL037518,CUST002461,Motor,681559.0,14599.33,2683.32,2023-04-28,2024-04-22,12.0,AGT000462,Agent,Critical Illness,Renewed,False,Maharashtra
POL037519,CUST042177,Health,2471730.0,126235.79,18154.56,2023-12-23,2025-12-12,24.0,AGT000056,Direct,Accidental Death,Renewed,False,Assam
POL037520,CUST006920,Health,296445.0,14998.15,1345.9,2022-03-11,2023-03-06,12.0,AGT000109,Agent,Critical Illness,Active,False,West Bengal
POL037521,CUST029573,Motor,3055446.0,98863.19,15321.75,2021-08-26,2024-08-10,36.0,AGT000072,Agent,None,Renewed,False,Rajasthan
POL037522,CUST047867,Motor,6957649.0,207072.02,28527.45,2021-02-12,2023-02-02,24.0,AGT000089,Bancassurance,Zero Dep,Renewed,False,Andhra Pradesh
POL037523,CUST046170,Motor,2035234.0,48433.38,2963.76,2021-08-23,2022-08-18,12.0,AGT000310,Online,None,Active,False,Karnataka
POL037524,CUST004991,Motor,1468071.0,34051.56,2677.57,2024-05-20,2025-05-15,12.0,AGT000366,Agent,None,Cancelled,False,Uttar Pradesh
POL037525,CUST026797,Home,164965.0,1302.75,69.56,2022-02-12,2025-01-27,36.0,AGT000224,Broker,Accidental Death,Renewed,False,Punjab
POL037526,CUST022355,Marine,292285.0,4949.2,321.98,2021-01-16,2023-01-06,24.0,AGT000090,Broker,Zero Dep,Active,False,Haryana
POL037527,CUST028215,Life,1491535.0,25111.88,4382.76,2020-03-24,2023-03-09,36.0,AGT000192,Broker,Accidental Death,Renewed,False,Punjab
POL037528,CUST020089,Health,188729.0,6736.81,392.04,2022-05-15,2023-05-10,12.0,AGT000169,Agent,Critical Illness,Active,True,Haryana
POL037529,CUST030159,Life,705550.0,8667.2,1200.82,2023-01-21,2024-01-16,12.0,AGT000089,Direct,Zero Dep,Renewed,False,Bihar
POL037530,CUST031223,Life,2691491.0,33622.54,3436.82,2023-12-28,2026-12-12,36.0,AGT000135,Online,None,Active,False,Bihar
POL037531,CUST026931,Travel,575051.0,31836.7,3864.58,2022-05-24,2023-05-19,12.0,AGT000055,Online,None,Lapsed,False,Telangana
POL037532,CUST025470,Motor,9743524.0,271167.09,35620.92,2021-02-11,2022-02-06,12.0,AGT000264,Agent,None,Cancelled,False,West Bengal
POL037533,CUST033677,Health,504532.0,19029.44,3796.31,2022-07-31,2023-07-26,12.0,AGT000425,Broker,None,Active,False,Rajasthan
POL037534,CUST039528,Home,2974396.0,28896.65,5178.75,2023-07-16,2026-06-30,36.0,AGT000306,Bancassurance,Accidental Death,Lapsed,False,Gujarat
POL037535,CUST036565,Health,99366.0,4014.3,795.2,2020-11-15,2021-11-10,12.0,AGT000494,Agent,None,Cancelled,False,Uttar Pradesh
POL037536,CUST022902,Life,9174524.0,169466.51,32899.29,2020-11-24,2022-11-14,24.0,AGT000219,Agent,None,Cancelled,False,Telangana
POL037537,CUST021836,Motor,14258328.0,421061.32,50684.62,2024-02-12,2026-02-01,24.0,AGT000359,Direct,Critical Illness,Renewed,False,Maharashtra
POL037538,CUST005544,Motor,205588.0,4668.84,870.04,2023-05-13,2026-04-27,36.0,AGT000307,Online,Critical Illness,Renewed,False,Andhra Pradesh
POL037539,CUST013747,Travel,98008.0,5576.15,923.45,2021-05-09,2022-05-04,12.0,AGT000260,Online,Accidental Death,Active,False,Kerala
POL037540,CUST001712,Motor,4519208.0,145584.19,15587.51,2021-03-24,2022-03-19,12.0,AGT000121,Agent,Critical Illness,Active,False,Haryana
POL037541,CUST005696,Home,704966.0,5019.14,847.61,2024-04-23,2026-04-13,24.0,AGT000359,Agent,None,Active,False,Telangana
POL037542,CUST025109,Life,4528613.0,57563.86,6150.12,2023-10-24,2024-10-18,12.0,AGT000331,Online,Critical Illness,Lapsed,False,Bihar
POL037543,CUST039732,Motor,13020438.0,421605.48,41836.0,2022-11-23,2023-11-18,12.0,AGT000162,Bancassurance,Accidental Death,Active,False,Madhya Pradesh
POL037544,CUST049913,Life,175313.0,2621.39,254.79,2022-10-30,2023-10-25,12.0,AGT000366,Agent,None,Cancelled,False,Rajasthan
POL037545,CUST030605,Health,1460376.0,73807.13,10070.81,2024-03-26,2025-03-21,12.0,AGT000028,Broker,Critical Illness,Active,False,Uttar Pradesh
POL037546,CUST015406,Health,1235933.0,59895.37,7608.07,2024-01-15,2025-01-09,12.0,AGT000365,Agent,None,Cancelled,False,Odisha
POL037547,CUST013983,Marine,12640576.0,204742.21,21609.37,2020-10-20,2022-10-10,24.0,AGT000191,Agent,None,Renewed,False,Haryana
POL037548,CUST038584,Home,4104971.0,28547.56,3716.63,2020-12-19,2021-12-14,12.0,AGT000134,Online,None,Cancelled,False,Manipur
POL037549,CUST012122,Life,2394008.0,44318.46,5539.53,2022-12-05,2023-11-30,12.0,AGT000340,Direct,Accidental Death,Renewed,False,West Bengal
POL037550,CUST000225,Health,6044072.0,273584.94,22742.65,2023-03-24,2025-03-13,24.0,AGT000441,Online,Accidental Death,Active,False,West Bengal
POL037551,CUST032161,Health,2576785.0,82584.32,10757.7,2023-07-17,2025-07-06,24.0,AGT000119,Agent,Critical Illness,Active,False,Delhi
POL037552,CUST021107,Health,187861.0,7371.49,546.72,2022-09-27,2023-09-22,12.0,AGT000291,Agent,Accidental Death,Lapsed,False,Chhattisgarh
POL037553,CUST008530,Health,121095.0,5640.8,447.42,2020-09-13,2021-09-08,12.0,AGT000156,Broker,None,Renewed,False,Haryana
POL037554,CUST048342,Health,187726.0,6801.85,650.61,2020-01-04,2020-12-29,12.0,AGT000413,Agent,Critical Illness,Cancelled,False,Gujarat
POL037555,CUST035123,Life,6202557.0,88755.65,6015.47,2022-08-20,2024-08-09,24.0,AGT000134,Agent,None,Active,False,Tamil Nadu
POL037556,CUST003815,Motor,1235448.0,32541.15,5818.3,2023-09-20,2024-09-14,12.0,AGT000176,Agent,None,Active,False,Odisha
POL037557,CUST003560,Motor,1331174.0,34815.52,5247.98,2023-07-24,2024-07-18,12.0,AGT000147,Online,Accidental Death,Active,False,Bihar
POL037558,CUST036211,Health,478004.0,21145.24,1291.52,2022-02-06,2025-01-21,36.0,AGT000218,Agent,None,Cancelled,False,Madhya Pradesh
POL037559,CUST026297,Travel,297305.0,13152.11,1109.22,2020-06-25,2021-06-20,12.0,AGT000340,Agent,None,Active,False,Maharashtra
POL037560,CUST016309,Health,5277167.0,173543.38,26865.72,2020-05-16,2023-05-01,36.0,AGT000364,Broker,None,Cancelled,False,Uttar Pradesh
POL037561,CUST013678,Motor,90002.0,2153.19,326.34,2022-02-01,2023-01-27,12.0,AGT000443,Direct,None,Active,False,Gujarat
POL037562,CUST038977,Life,14220605.0,224373.76,33356.49,2020-12-07,2023-11-22,36.0,AGT000099,Online,None,Lapsed,False,Uttar Pradesh
POL037563,CUST017251,Travel,438945.0,24017.06,2612.29,2020-08-14,2023-07-30,36.0,AGT000149,Online,None,Renewed,False,Rajasthan
POL037564,CUST026455,Life,2703587.0,52476.5,6400.5,2024-02-24,2027-02-08,36.0,AGT000202,Broker,None,Active,False,Uttar Pradesh
POL037565,CUST044903,Life,949349.0,16830.38,2105.07,2023-03-03,2026-02-15,36.0,AGT000301,Online,Accidental Death,Active,False,Maharashtra
POL037566,CUST009708,Motor,4063748.0,124211.66,7581.93,2020-05-18,2021-05-13,12.0,AGT000462,Agent,None,Lapsed,False,Andhra Pradesh
POL037567,CUST023999,Home,1031409.0,6872.38,837.7,2020-09-25,2021-09-20,12.0,AGT000162,Broker,Accidental Death,Cancelled,False,Uttar Pradesh
POL037568,CUST019554,Travel,665129.0,34274.28,5056.5,2022-05-15,2023-05-10,12.0,AGT000464,Direct,None,Active,False,Uttar Pradesh
POL037569,CUST020523,Motor,3373153.0,95256.51,11627.17,2024-04-01,2027-03-17,36.0,AGT000320,Agent,Critical Illness,Renewed,True,Bihar
POL037570,CUST010145,Life,466872.0,6303.88,941.84,2024-05-01,2026-04-21,24.0,AGT000235,Agent,None,Renewed,False,Uttar Pradesh
POL037571,CUST047049,Motor,803399.0,25179.86,1828.58,2020-06-27,2021-06-22,12.0,AGT000264,Direct,None,Active,False,Punjab
POL037572,CUST025106,Health,130172.0,4962.21,907.63,2020-11-14,2021-11-09,12.0,AGT000163,Direct,None,Active,True,Assam
POL037573,CUST012392,Health,5313254.0,177220.93,27936.61,2023-06-24,2024-06-18,12.0,AGT000179,Bancassurance,None,Active,False,Chhattisgarh
POL037574,CUST033571,Travel,2306831.0,100796.46,12807.7,2021-07-05,2024-06-19,36.0,AGT000031,Agent,Accidental Death,Active,True,Uttar Pradesh
POL037575,CUST011337,Motor,860222.0,24740.59,3658.3,2020-06-09,2021-06-04,12.0,AGT000232,Agent,Accidental Death,Cancelled,False,Chhattisgarh
POL037576,CUST049732,Life,6180833.0,116259.21,10787.28,2020-01-21,2023-01-05,36.0,AGT000491,Agent,None,Active,True,Uttar Pradesh
POL037577,CUST020694,Health,3571231.0,143139.5,19000.09,2023-06-23,2025-06-12,24.0,AGT000426,Agent,None,Active,False,Punjab
POL037578,CUST046097,Motor,955727.0,21157.65,4070.6,2023-02-20,2025-02-09,24.0,AGT000036,Agent,None,Active,False,Assam
POL037579,CUST046102,Health,1476597.0,61453.91,9094.0,2020-08-12,2022-08-02,24.0,AGT000463,Agent,None,Active,False,Madhya Pradesh
POL037580,CUST000408,Health,11730221.0,562619.56,52405.16,2022-06-02,2023-05-28,12.0,AGT000213,Direct,Zero Dep,Renewed,False,West Bengal
POL037581,CUST015705,Motor,642161.0,18134.14,3528.5,2024-06-22,2025-06-17,12.0,AGT000310,Direct,None,Renewed,True,Andhra Pradesh
POL037582,CUST038969,Crop,122030.0,9295.23,1649.74,2024-01-07,2025-12-27,24.0,AGT000422,Bancassurance,Zero Dep,Cancelled,False,Gujarat
POL037583,CUST012160,Life,148741.0,2476.88,371.0,2021-06-21,2026-05-26,60.0,AGT000490,Broker,None,Active,False,Maharashtra
POL037584,CUST018731,Motor,286468.0,7896.42,1307.85,2023-04-11,2024-04-05,12.0,AGT000375,Agent,None,Active,False,Karnataka
POL037585,CUST014777,Motor,232994.0,6691.67,1119.99,2020-05-03,2021-04-28,12.0,AGT000348,Bancassurance,None,Renewed,False,Assam
POL037586,CUST040517,Health,2941177.0,125587.58,9228.51,2024-06-14,2025-06-09,12.0,AGT000401,Agent,None,Renewed,False,Tamil Nadu
POL037587,CUST013157,Health,4601539.0,199597.38,21693.9,2020-08-01,2021-07-27,12.0,AGT000179,Agent,None,Active,False,Himachal Pradesh
POL037588,CUST030456,Motor,12549085.0,395329.3,34814.57,2021-04-01,2026-03-06,60.0,AGT000353,Agent,None,Active,True,Bihar
POL037589,CUST041629,Crop,217959.0,12638.82,1949.29,2021-05-10,2022-05-05,12.0,AGT000136,Agent,None,Cancelled,False,Karnataka
POL037590,CUST008722,Health,116432.0,5471.8,905.24,2022-05-02,2024-04-21,24.0,AGT000027,Bancassurance,Critical Illness,Active,False,Uttar Pradesh
POL037591,CUST035428,Travel,684326.0,32772.0,3721.78,2023-12-16,2025-12-05,24.0,AGT000415,Direct,Critical Illness,Active,False,Andhra Pradesh
POL037592,CUST030098,Health,827755.0,26841.45,3743.07,2022-08-02,2023-07-28,12.0,AGT000006,Bancassurance,None,Active,False,Tamil Nadu
POL037593,CUST039219,Life,625671.0,9570.02,640.24,2024-01-19,2027-01-03,36.0,AGT000135,Agent,Critical Illness,Lapsed,False,Uttar Pradesh
POL037594,CUST035666,Health,162035.0,7565.89,1311.62,2021-03-11,2022-03-06,12.0,AGT000045,Agent,None,Active,False,Bihar
POL037595,CUST041931,Life,913407.0,13105.42,1201.1,2023-03-26,2024-03-20,12.0,AGT000417,Agent,Critical Illness,Active,False,Bihar
POL037596,CUST018903,Health,5385234.0,208536.5,25257.96,2020-07-01,2022-06-21,24.0,AGT000096,Direct,Accidental Death,Active,False,West Bengal
POL037597,CUST045894,Motor,612626.0,18875.86,3036.49,2022-08-08,2023-08-03,12.0,AGT000047,Online,None,Active,False,Madhya Pradesh
POL037598,CUST014556,Health,2535922.0,101562.31,7723.39,2024-06-13,2025-06-08,12.0,AGT000338,Agent,Accidental Death,Cancelled,False,Maharashtra
POL037599,CUST041442,Health,6016657.0,201681.48,17376.56,2022-06-23,2024-06-12,24.0,AGT000110,Broker,Accidental Death,Renewed,True,Andhra Pradesh
POL037600,CUST028141,Travel,12586693.0,771071.72,49363.05,2023-04-14,2024-04-08,12.0,AGT000229,Agent,Critical Illness,Renewed,False,Haryana
POL037601,CUST019472,Health,514217.0,24127.89,3034.66,2021-05-20,2022-05-15,12.0,AGT000186,Broker,Accidental Death,Active,False,Chhattisgarh
POL037602,CUST036295,Motor,3573618.0,104741.74,13386.86,2023-03-12,2024-03-06,12.0,AGT000423,Online,Zero Dep,Renewed,False,Uttar Pradesh
POL037603,CUST038011,Health,10716620.0,427590.97,39310.57,2023-05-12,2026-04-26,36.0,AGT000324,Online,None,Lapsed,False,Tamil Nadu
POL037604,CUST035765,Motor,184481.0,5139.97,271.3,2023-10-28,2024-10-22,12.0,AGT000451,Broker,Critical Illness,Renewed,False,Tamil Nadu
POL037605,CUST015314,Health,6486134.0,305016.57,22799.05,2022-09-08,2025-08-23,36.0,AGT000296,Agent,Critical Illness,Cancelled,False,Maharashtra
POL037606,CUST004398,Life,231925.0,3887.02,650.71,2020-10-21,2021-10-16,12.0,AGT000283,Agent,Accidental Death,Lapsed,False,Delhi
POL037607,CUST034782,Health,126672.0,5945.32,527.47,2022-09-16,2024-09-05,24.0,AGT000418,Agent,None,Active,False,Telangana
POL037608,CUST020926,Motor,3367085.0,81982.57,11635.48,2022-04-06,2023-04-01,12.0,AGT000455,Direct,Accidental Death,Active,False,Rajasthan
POL037609,CUST027310,Crop,5335021.0,408483.38,81214.24,2022-03-29,2027-03-03,60.0,AGT000364,Agent,None,Active,False,Gujarat
POL037610,CUST036713,Motor,5509167.0,178707.56,21768.43,2021-12-14,2022-12-09,12.0,AGT000337,Online,Accidental Death,Active,False,Gujarat
POL037611,CUST003383,Marine,969627.0,22159.95,1721.43,2020-10-16,2021-10-11,12.0,AGT000405,Bancassurance,None,Active,False,Andhra Pradesh
POL037612,CUST042093,Health,273010.0,14013.39,1892.96,2022-06-23,2023-06-18,12.0,AGT000201,Broker,Critical Illness,Active,False,Telangana
POL037613,CUST046578,Life,10179749.0,137557.08,8436.04,2021-11-30,2024-11-14,36.0,AGT000103,Online,None,Lapsed,False,Uttar Pradesh
POL037614,CUST038886,Motor,2285530.0,62349.47,3756.23,2024-02-19,2025-02-13,12.0,AGT000224,Direct,Critical Illness,Active,False,Karnataka
POL037615,CUST039244,Home,14993307.0,155411.14,16041.72,2024-05-28,2025-05-23,12.0,AGT000279,Agent,Critical Illness,Cancelled,False,Jharkhand
POL037616,CUST037641,Motor,3504216.0,112198.99,9173.84,2022-09-08,2023-09-03,12.0,AGT000260,Online,Accidental Death,Active,True,Bihar
POL037617,CUST005450,Motor,7303571.0,180877.6,26225.23,2021-05-07,2022-05-02,12.0,AGT000319,Broker,None,Active,False,Punjab
POL037618,CUST031688,Health,462205.0,18011.7,3502.43,2022-01-26,2023-01-21,12.0,AGT000110,Agent,Critical Illness,Active,False,Maharashtra
POL037619,CUST001438,Home,97157.0,758.05,77.06,2021-02-01,2022-01-27,12.0,AGT000398,Agent,None,Active,False,Rajasthan
POL037620,CUST001635,Home,253850.0,1832.73,192.04,2020-05-07,2022-04-27,24.0,AGT000109,Agent,Accidental Death,Active,False,Rajasthan
POL037621,CUST009923,Life,729474.0,12685.54,1281.44,2021-12-11,2023-12-01,24.0,AGT000200,Agent,Zero Dep,Active,False,Madhya Pradesh
POL037622,CUST004897,Travel,4235021.0,254718.62,47416.99,2020-06-26,2022-06-16,24.0,AGT000315,Broker,None,Active,False,Haryana
POL037623,CUST038308,Health,14400656.0,506256.87,84179.49,2023-07-17,2025-07-06,24.0,AGT000379,Direct,Zero Dep,Lapsed,False,Tamil Nadu
POL037624,CUST032876,Motor,5378408.0,123974.47,20997.37,2023-11-24,2024-11-18,12.0,AGT000432,Direct,Accidental Death,Active,False,Andhra Pradesh
POL037625,CUST019903,Health,6751565.0,239243.24,32041.61,2023-06-09,2024-06-03,12.0,AGT000062,Agent,None,Renewed,False,Gujarat
POL037626,CUST047279,Health,2620527.0,84512.42,10473.78,2022-02-23,2027-01-28,60.0,AGT000306,Agent,Critical Illness,Active,True,Andhra Pradesh
POL037627,CUST039507,Home,2103300.0,20651.91,3293.84,2023-11-10,2024-11-04,12.0,AGT000101,Agent,Accidental Death,Active,False,Tamil Nadu
POL037628,CUST005531,Health,1105233.0,36143.43,7070.68,2022-11-02,2023-10-28,12.0,AGT000143,Broker,Zero Dep,Active,False,Tamil Nadu
POL037629,CUST007561,Health,14059857.0,497392.01,43450.93,2021-05-08,2023-04-28,24.0,AGT000244,Direct,Accidental Death,Active,False,Kerala
